LIMIT_BAL,AGE,SEX,EDUCATION,MARRIAGE,UTILIZATION_RATE,PAY_DELAY_MONTHS,default
113481.67,69,1,2,2,0.2257929079557353,1,0
230815.0,28,1,4,2,0.412912488720025,2,1
146796.11,51,2,2,1,0.0630451119539887,1,1
168329.91,31,1,1,1,0.3937494837855735,0,1
179626.52,23,1,2,2,0.2259123620646056,1,0
257197.2,44,1,2,1,0.2827080664360121,0,1
146843.85,52,2,2,2,0.091687115642353,0,0
211511.11,32,2,4,2,0.4044037570365049,1,0
204002.4,31,1,3,3,0.3957423393290759,0,0
126497.89,67,1,2,2,0.3714449078217431,1,1
109886.0,21,1,1,1,0.1796593528121429,1,0
156537.03,22,1,2,2,0.2917576458790482,1,1
236798.19,36,1,3,1,0.405901372445275,1,0
111310.54,50,2,3,2,0.1785562263284644,4,1
186381.48,64,2,2,2,0.648321912213149,1,1
88128.67,58,1,2,2,0.3380861687527339,1,1
175399.57,29,1,1,1,0.1432860104338276,1,1
120703.62,37,2,1,1,0.3073718266659666,2,0
211890.82,34,1,1,1,0.2711636563788884,1,0
222630.84,59,1,1,1,0.3375883930471042,3,0
118957.62,63,1,3,1,0.2273367695802309,1,1
136573.47,36,1,2,1,0.3010431593760796,0,0
200375.68,65,1,2,1,0.5674703943731932,0,1
138299.01,41,1,3,1,0.6539587053644431,0,1
127417.03,46,1,1,1,0.4672583795843952,2,1
107578.57,54,1,4,1,0.2347250181044699,1,1
55522.96,69,2,2,2,0.3455333061882776,0,1
180280.31,22,2,1,1,0.1854429435024743,3,0
198478.45,31,2,2,1,0.3195834640121462,0,0
115404.6,29,2,1,1,0.4154911985541653,0,1
222181.6,22,2,1,1,0.3355640808616096,0,0
208093.92,53,2,2,2,0.247620537361408,2,0
119608.9,32,1,2,2,0.107391232518697,0,0
196873.87,68,2,1,1,0.1900421284698659,2,0
39721.7,61,1,2,1,0.405604511818463,1,1
146593.83,62,2,1,2,0.1379436477586778,1,1
139925.42,28,2,2,1,0.3961172672933452,1,1
73641.61,54,2,2,1,0.4999568776249194,2,1
208389.1,52,1,4,1,0.3423866883647021,1,1
239818.04,69,1,3,1,0.2730488189869431,1,1
113576.92,41,1,3,1,0.1500854872969787,0,0
174911.09,29,1,1,2,0.0646250854370414,2,0
147029.24,33,1,1,3,0.2286854882516538,4,1
66529.74,51,1,2,2,0.24668422399981,1,1
159629.85,38,1,2,2,0.3806264534116237,0,0
53616.37,63,1,2,2,0.1900650459206156,1,1
142003.07,57,1,1,2,0.1727459032505628,1,1
178619.52,44,2,1,1,0.3767891825923669,1,1
216289.83,23,1,1,2,0.1265317455247781,2,1
175764.72,45,1,3,2,0.1312955644662449,4,0
164187.55,35,2,1,1,0.0569577987665191,1,0
188584.94,29,1,1,2,0.076026144291759,0,0
159338.34,56,1,1,1,0.1821487863628805,1,0
123233.25,33,1,1,1,0.2754418809298221,1,1
139327.86,68,1,3,2,0.2380057096277085,1,0
147170.58,54,2,1,2,0.158020927184205,0,1
199602.12,46,1,1,1,0.1347470277885177,0,0
183144.06,26,1,1,2,0.2965740156127534,0,1
141207.28,22,1,3,1,0.1342583003451013,2,0
166067.86,67,1,3,3,0.5382274910032762,1,1
179757.85,30,2,3,1,0.3485947157689043,2,0
90529.41,65,1,2,2,0.5996743624823639,1,1
188201.49,64,2,3,1,0.7245161017980309,0,0
145414.7,46,1,1,1,0.4859026557941266,0,1
117671.36,40,2,3,1,0.1101007376596257,3,0
175680.72,43,1,1,1,0.4866884889961791,1,0
166104.12,21,1,1,2,0.5470097395510503,3,1
162721.04,52,1,1,2,0.3903889210267636,1,0
170919.91,37,1,1,1,0.1383008249850522,0,0
228960.64,33,2,3,2,0.0904752944800189,0,0
135169.63,43,2,2,1,0.4422605937079796,1,1
98938.36,39,1,1,1,0.0953678120236269,3,1
145057.74,24,1,2,2,0.1770994219531043,3,1
222063.66,59,1,1,2,0.2848662198283693,0,1
78342.41,34,1,2,1,0.6023457324437793,1,0
153376.41,59,1,1,1,0.2667662380800631,1,0
58468.36,25,1,4,1,0.377854361640998,1,1
92332.47,26,2,2,1,0.3452638142827725,0,1
199813.34,63,1,3,2,0.3274650080236311,0,1
128534.89,53,1,2,2,0.1800751927299461,4,0
126709.72,52,1,2,2,0.2639595336572993,1,1
191470.28,56,1,4,1,0.2624060048843676,1,0
154883.8,49,2,2,2,0.2374665254950958,0,1
126188.96,52,2,2,2,0.1704339088976128,1,1
222188.23,52,1,1,2,0.2220967853879237,0,1
107716.34,27,2,3,2,0.3000994701230098,2,1
120031.25,48,1,2,1,0.510639816339791,1,1
142483.98,27,1,1,2,0.2139416041228808,0,0
70093.78,29,2,2,2,0.1291289231904612,0,1
132011.57,49,1,1,1,0.1972515848954402,1,0
155092.81,43,2,2,1,0.192470771268377,0,1
74851.48,21,2,2,2,0.7149740338507822,0,1
140215.07,51,1,2,1,0.1724475063686634,3,1
148822.39,23,2,1,2,0.1265550333657614,1,1
134539.55,65,1,1,2,0.3432220326602187,0,0
89135.87,68,1,4,2,0.4260626666529915,1,0
124499.18,21,2,1,2,0.3423123159654742,2,1
20000.0,58,2,1,2,0.2587795561883987,4,1
179342.85,59,1,3,1,0.368447573328805,2,1
194841.97,40,1,3,2,0.0610224579286318,1,0
180518.51,49,1,1,1,0.1208208053353473,0,0
155568.63,30,1,1,1,0.3363146011883019,3,1
168364.37,31,2,2,2,0.6213323233690367,4,1
179572.11,45,2,1,2,0.346729513514095,1,1
161106.69,49,1,2,3,0.2478837322017089,0,1
260939.01,46,1,2,1,0.6144538297929536,1,0
41421.43,66,2,1,1,0.0850049199094837,2,0
97871.12,27,2,4,3,0.1099036059280894,0,1
131844.17,25,1,4,1,0.4152150339144526,0,0
187134.12,40,2,2,1,0.2992532728111595,3,0
186593.54,35,1,3,2,0.1928531996864055,1,0
123547.37,68,1,2,2,0.0773134081700796,2,1
233361.21,28,1,1,1,0.1052539572070956,2,0
183524.03,39,1,2,2,0.2164394161114118,2,0
195893.1,48,2,2,1,0.506867287556125,2,1
55499.49,36,2,1,1,0.3269049675921376,1,1
162037.66,52,2,2,2,0.3338179777733217,0,0
98674.24,24,2,4,2,0.1840841742786855,2,1
101812.05,26,1,3,1,0.2425628073535314,1,0
209729.61,36,1,3,2,0.3237299574047623,2,0
211790.58,61,2,2,2,0.2337697252701394,2,0
99577.56,63,1,3,1,0.3123376522738699,0,0
129515.67,52,1,3,2,0.3597051877453322,1,0
111501.34,29,2,3,1,0.2963401433266752,3,1
135121.82,54,1,2,2,0.3883561293045093,2,1
135933.62,61,1,3,1,0.1012190422796986,2,0
216528.75,33,2,1,1,0.077901900471191,1,0
175808.91,42,1,1,2,0.2658444038753822,3,1
197572.46,32,1,4,2,0.349739303008557,1,1
205295.02,24,1,2,1,0.3925130978520685,4,0
124712.66,24,2,1,3,0.3838314457292997,0,1
152746.71,49,2,2,3,0.6616475872923736,1,1
233819.65,30,1,1,2,0.2449602635866176,2,0
20000.0,26,2,3,2,0.0513024948041359,1,1
95393.94,51,2,2,1,0.0722281481373474,3,1
129596.23,29,1,1,1,0.5019328924162195,1,0
90538.38,35,2,4,1,0.6627556322068286,0,1
69164.33,32,1,4,1,0.0739918589623851,0,1
159554.95,67,2,2,1,0.3791047061298782,2,0
140642.79,69,1,1,3,0.2195630616381688,1,1
179521.1,48,2,2,1,0.2259783998720899,4,0
124260.87,35,2,1,3,0.4047733891236232,3,1
172530.17,55,1,3,1,0.2523525302779729,0,1
83877.1,63,1,3,1,0.4212562321293679,4,1
79684.13,53,1,1,1,0.2673546211773731,2,1
105108.5,38,1,3,2,0.1617227819355506,2,1
183270.84,35,1,3,1,0.1595734136844664,0,1
234752.55,69,1,3,2,0.2078387093775738,2,0
181933.01,50,2,2,1,0.1799046350387832,3,0
121961.95,46,2,2,3,0.1035016133796609,1,0
174790.25,42,1,2,1,0.3466732168576956,0,1
238272.71,55,1,2,1,0.164532841443354,3,1
172908.41,63,1,1,1,0.2007343310184067,1,0
157062.86,45,2,3,2,0.1432778428673533,2,1
193556.24,59,1,2,2,0.5936584739953785,0,1
104970.48,48,1,1,1,0.4725541945799205,2,1
92586.84,29,2,2,2,0.1870735211209178,0,0
140855.18,36,1,3,1,0.046133779041737,0,0
101273.53,53,1,2,2,0.5226664869005349,3,1
194979.99,26,2,2,1,0.1255775224601919,1,0
244994.1,34,1,1,1,0.3059151518684841,0,1
144636.76,37,1,1,1,0.6266787104764515,0,1
236377.16,38,2,2,1,0.5406624292853617,1,1
218721.9,67,1,1,1,0.097729733703679,4,0
188293.91,30,1,3,2,0.1709156649062345,0,0
95403.3,42,1,1,2,0.309889190956771,1,1
173463.38,62,2,2,2,0.4400901178151389,1,1
183628.69,69,2,1,1,0.4742282355215377,0,1
143604.12,38,1,2,2,0.2889399490916072,2,1
164436.4,47,2,4,3,0.1354486018501883,1,0
202208.04,28,1,2,2,0.1652620525418442,0,1
227708.02,59,2,1,3,0.1595418777791668,1,1
92144.17,60,1,2,2,0.6112271619800751,1,1
162154.59,30,1,4,1,0.3659103378726083,2,1
179264.97,61,1,1,1,0.1104602799171456,2,0
172369.7,22,1,2,3,0.1822815456662817,2,0
141368.64,67,1,1,1,0.4866749431512049,1,0
198432.25,68,1,1,1,0.4574913106350933,2,0
150957.39,66,1,1,3,0.4264501787225501,2,0
193616.03,22,1,2,1,0.2865416160857504,0,1
193503.39,25,2,1,1,0.6818836931070542,0,1
179177.22,51,2,3,3,0.4324755140159728,3,1
191411.48,37,2,1,2,0.2432033409973399,3,0
163392.18,64,2,4,2,0.1223076317316199,2,1
184507.2,36,1,1,1,0.2779708555377418,0,0
83438.35,38,2,1,1,0.4126361535791849,0,1
49133.06,59,1,3,3,0.1035720307902078,2,0
91504.16,47,2,3,1,0.2893894826613116,2,1
59755.89,44,2,1,1,0.1049349675932567,1,1
184793.19,52,2,2,2,0.2133640089734439,0,0
140381.95,32,1,2,1,0.2079967366914363,0,1
131674.65,53,2,1,1,0.4084964650968642,0,1
73840.65,24,2,1,1,0.5470909958314741,0,1
184770.12,21,1,3,2,0.0718826244099409,0,0
180788.56,27,1,2,1,0.4393756997359263,1,1
200296.23,34,2,2,1,0.1076596255340611,2,0
137548.2,30,1,2,2,0.2185044307300964,0,1
166542.57,39,2,1,1,0.1160862963715829,1,0
100884.82,25,2,3,3,0.2216542906182677,4,0
187495.01,37,2,1,1,0.5934414592019981,2,0
101687.68,47,2,2,1,0.044257666923781,2,0
109741.41,37,1,2,2,0.4869699829089078,2,1
231998.23,66,2,1,2,0.4171904150094329,2,1
129781.9,55,1,2,1,0.5508119360848003,1,1
142881.03,69,2,2,1,0.1791312869383339,1,1
103632.34,33,1,1,1,0.2443775959423172,2,1
179677.84,42,1,1,1,0.2871346953874881,1,0
179870.0,39,1,1,1,0.316568640705249,1,0
130582.65,53,1,2,2,0.3420797131456988,2,0
123893.42,49,1,2,2,0.0936079210418103,3,1
159594.89,28,1,1,3,0.1517778568556377,1,0
211947.32,33,1,2,2,0.3023112308113299,2,0
187975.74,24,1,1,2,0.1274901554175793,1,0
122473.16,59,2,1,1,0.1787350280757862,0,0
115264.34,25,2,2,3,0.2314658320018912,1,0
164964.63,29,1,1,1,0.036356327599789,1,0
117701.79,22,2,1,2,0.1735704312915397,0,0
80227.57,25,1,2,1,0.2527273931416927,1,1
184655.28,42,2,2,1,0.2898005741259501,0,1
88522.52,65,2,3,1,0.5054606067035178,2,1
144709.06,69,1,1,3,0.5246217916194007,1,1
105537.96,51,1,2,3,0.4333117660824396,1,1
210194.22,56,2,1,2,0.0908532308661978,4,1
110476.28,44,2,3,1,0.4858992243575897,1,0
98137.69,21,1,1,1,0.1987806119230863,2,1
99016.78,31,1,2,2,0.1441579797881505,0,1
253704.13,29,1,2,2,0.4207422607848958,0,0
199134.55,37,1,1,1,0.4382276283280061,2,1
193609.85,30,1,3,3,0.0892565977356129,1,0
207929.78,31,2,1,2,0.2949200812341999,0,0
181683.05,34,2,1,3,0.1835003852821256,1,1
131733.92,49,2,3,2,0.2784061507452297,1,0
209828.58,26,2,2,3,0.1203070106901654,1,0
148931.64,37,1,2,1,0.3533757385547784,0,1
180189.53,59,1,2,2,0.0255234059115822,2,1
176825.49,66,2,1,2,0.39996256800329,3,0
129938.98,66,1,3,1,0.7054176312464455,1,1
80606.57,58,2,3,1,0.4484742383894877,0,1
181417.28,21,2,2,3,0.1927093294475659,0,0
119430.74,43,1,4,2,0.4480857228804848,1,1
167812.64,45,1,1,2,0.6675313765280949,0,1
193111.18,56,1,3,2,0.3247952433290081,0,1
105665.95,27,1,1,3,0.5284688984752927,0,1
119424.11,23,1,1,3,0.0853353788175461,3,1
122226.14,61,2,1,3,0.5238540915770271,1,1
158659.05,30,1,1,2,0.6276852842463181,2,1
229300.84,57,1,2,2,0.5027814809555098,2,1
203767.17,65,1,4,2,0.5237267794509596,1,1
135225.98,51,2,3,3,0.1985740333203698,0,0
68436.21,64,2,1,2,0.1679725978246332,1,1
141490.77,32,2,3,1,0.4083762741123382,1,1
74054.46,68,1,1,1,0.229930546860497,0,0
213743.75,54,1,3,2,0.1770276446127876,0,0
239884.33,49,1,1,1,0.3257724407680051,0,0
197139.43,39,2,3,2,0.3939323988198462,0,0
180456.91,41,2,1,2,0.2026042548721662,0,0
139538.91,38,2,1,1,0.3663976431045187,1,1
137865.06,65,1,2,2,0.1457195101613157,1,1
197765.03,32,1,3,2,0.2550376278404897,2,0
307602.84,65,1,1,2,0.4041266271679414,1,1
172213.17,24,1,4,2,0.2636812137325726,0,1
87285.53,57,2,2,2,0.0691315896006905,0,1
130503.81,63,2,1,1,0.4378790690536024,2,1
143832.8,67,1,1,1,0.05381188134481,2,1
114282.43,42,1,3,1,0.1821427658939497,2,0
183268.45,23,2,3,1,0.0470363431685256,0,1
203648.9,39,1,1,1,0.3488146318938501,1,1
152910.44,61,1,2,2,0.0837879532977746,2,0
20000.0,56,1,2,2,0.2497712498158591,1,1
85984.78,33,1,2,2,0.6971029343642365,1,1
157888.07,38,1,3,2,0.5425038965318211,0,1
120910.9,41,1,1,1,0.1576821058439162,0,0
135627.62,27,2,2,3,0.1611905973779616,2,1
181936.51,34,1,3,3,0.2245699629815719,5,0
269418.6,26,1,1,2,0.2461579361536678,1,0
129406.15,52,1,2,1,0.1657168606391775,0,0
150211.49,56,2,1,2,0.2931858417286946,2,1
76623.74,46,1,2,1,0.2527928004892538,1,0
106861.21,68,1,3,2,0.485104423807897,4,1
119914.67,65,1,3,1,0.6527599941127533,5,1
108196.89,30,1,1,2,0.2317248531126819,1,0
222557.18,23,2,1,2,0.4036379210545547,2,1
131858.07,43,1,2,2,0.4026853466303,1,1
127847.8,30,1,2,2,0.0914484189711008,0,0
74845.98,27,1,3,1,0.208362908492475,1,1
241027.2,60,1,1,2,0.2001822020653215,0,1
226671.69,22,2,2,2,0.3873253444482086,2,0
193970.85,39,1,2,2,0.1388011132951596,1,0
233672.6,65,1,3,2,0.3140870720700082,0,0
138172.24,51,2,1,2,0.4584469227879561,0,0
137009.99,53,1,1,3,0.1513644024157459,1,1
154806.04,37,1,3,3,0.5703547129823691,1,0
95518.35,39,1,2,2,0.0306205840120419,1,0
193868.11,35,2,1,1,0.2468497156217122,1,1
125604.43,42,1,3,2,0.5009945590903075,3,1
217311.29,67,1,2,1,0.2524591820178669,2,1
140317.03,66,1,1,1,0.3043326002656028,2,1
123698.26,63,2,2,1,0.1813337075944674,2,0
222365.28,55,1,2,1,0.3652337179950482,4,1
114391.31,34,2,1,1,0.2092912350587411,1,1
192031.0,38,2,2,3,0.3217941152799081,2,0
160318.09,48,2,2,2,0.1544253779084298,1,0
127633.91,51,2,1,2,0.6919867338180704,1,1
123427.27,43,1,2,2,0.1233322628377047,1,1
209831.57,48,1,1,1,0.06692577506646,2,0
165982.59,62,1,1,1,0.1986157671703985,0,1
191359.16,58,1,2,2,0.6454535126689132,3,1
198578.55,65,1,3,2,0.2281754584530892,1,0
152217.94,29,2,2,3,0.4906099141463818,2,0
181736.07,56,1,1,2,0.2126174174071122,1,0
114044.53,23,1,2,2,0.255926176501121,0,1
150969.06,37,1,2,2,0.1521385397010468,2,0
69677.68,61,2,1,1,0.0983589845440415,4,0
150353.16,61,1,3,2,0.2230899808617359,2,1
206335.26,49,2,1,1,0.0945557385766949,0,1
137865.94,61,2,1,2,0.2637549361371135,1,1
109841.05,68,1,1,2,0.1328513580204438,1,1
211737.6,43,2,2,2,0.1063107013164355,1,1
159843.06,51,1,2,1,0.3849551819796011,0,1
145696.52,65,2,2,1,0.4432978282345863,0,0
218431.58,26,1,3,1,0.3498518862321652,1,0
80860.01,39,1,1,1,0.0599223260892896,0,0
204823.46,22,1,1,2,0.0815615349560981,0,0
174037.23,38,2,2,1,0.4298190255465716,4,1
245206.83,57,1,2,2,0.304749312614612,0,0
194512.38,48,1,4,1,0.0898654270083767,1,1
100282.53,34,2,1,2,0.2323545912267151,3,0
144702.58,38,1,1,3,0.525895606340272,1,1
135839.1,46,2,4,1,0.1767973318977815,1,1
103033.23,28,2,1,1,0.2146560154887973,1,1
174123.62,30,2,2,1,0.3832162688780482,1,1
131951.69,40,1,1,2,0.238402805570592,0,0
97693.95,54,1,2,2,0.4215362304132763,1,1
131877.95,37,1,2,3,0.274370425426709,2,1
88037.08,43,1,4,2,0.0796934639764781,1,1
135944.99,31,2,1,1,0.4327712717691525,2,1
73444.62,45,1,3,1,0.3708287915272315,2,1
136000.33,51,2,3,3,0.2445048425155256,1,0
128225.68,57,2,2,1,0.4360428494484141,1,1
103728.77,54,1,2,2,0.1896009141430253,0,0
190775.05,53,1,1,1,0.473492616161448,0,0
168482.11,28,1,2,1,0.1961356510430245,0,0
125840.68,47,1,2,1,0.3725076345941063,2,0
165582.64,30,2,4,1,0.3480302893461613,0,0
186940.52,41,1,4,1,0.2830111438386447,3,0
133569.08,53,1,2,2,0.0513099156081557,2,0
95068.98,53,1,2,1,0.2167325433811091,0,0
202699.29,54,2,4,2,0.4851646594303432,3,1
186547.95,29,2,2,2,0.0863252382514979,3,0
105524.28,43,2,3,2,0.1110646752714083,3,1
123097.61,24,1,4,2,0.5525821153349932,1,1
194684.88,28,2,2,3,0.2584661923407221,1,0
168081.8,33,2,2,1,0.2573631285990015,1,0
105633.53,59,1,3,1,0.1882572162189215,1,0
135745.29,68,1,2,2,0.1396992984637477,0,1
191139.14,47,1,1,1,0.298718137144624,1,1
259490.15,42,2,2,1,0.3156263491350831,1,0
124239.08,52,1,2,1,0.4888084103147919,3,1
96166.04,28,1,1,2,0.5207524793394003,0,1
150624.97,67,2,3,3,0.4778886763473051,0,0
81748.91,37,1,2,2,0.4856585013157972,1,0
153083.99,65,1,1,1,0.2436183692601274,2,1
130333.06,31,1,2,2,0.2908587855054405,1,1
170249.09,24,1,1,1,0.3698122869115693,1,1
202597.38,62,1,1,2,0.2540272097265967,3,0
206271.74,63,1,2,1,0.0620146510822357,2,0
250763.76,60,2,2,2,0.1997235030279121,1,0
173679.62,58,2,2,1,0.0556775217119262,0,0
137371.59,31,2,2,2,0.3370635305077091,1,1
172959.0,54,2,1,2,0.3994778361869812,0,1
149234.51,43,1,2,2,0.2097041181755653,2,1
133665.19,36,1,1,2,0.0859726491305276,2,0
92615.43,27,1,2,2,0.4358967330959174,0,1
86775.08,53,2,3,2,0.3503029527523076,3,1
121685.11,52,1,2,1,0.3478536537810986,2,1
63709.66,55,1,2,2,0.4495719519700354,0,1
178449.15,26,2,3,2,0.2933159834218459,1,1
181866.23,32,2,4,1,0.435901048367185,2,1
124509.67,44,1,2,2,0.1085841689369523,0,1
204543.08,29,1,1,2,0.4190140242567232,2,0
170214.74,43,1,1,2,0.0895146976703399,2,0
146420.04,38,1,1,2,0.4617127555206162,1,1
186078.13,36,2,1,1,0.4657607539656007,3,1
126770.95,54,1,1,2,0.3291739963465884,1,1
132148.54,65,1,1,2,0.4952042314427101,0,1
163352.51,45,2,1,2,0.1643293859287698,0,0
168503.06,48,2,1,2,0.245483852423548,1,1
154099.78,38,2,3,2,0.2420007361103695,1,0
80034.69,21,1,2,2,0.265602687592787,3,1
117311.68,51,2,4,1,0.3994706214469007,1,0
98681.54,57,1,2,1,0.1561587478357887,2,1
145055.52,32,1,1,1,0.0796209338789567,4,0
109816.27,38,1,3,1,0.6265283424595848,1,1
165976.23,28,1,2,2,0.2317017129508014,0,1
195816.38,41,2,2,3,0.464290379387025,1,1
124897.29,48,1,3,2,0.481700184486078,1,1
151415.92,46,1,2,2,0.3278413151544407,0,0
130116.02,38,2,2,2,0.0463841297850671,3,0
181902.56,30,2,2,1,0.3540142240175964,1,0
139016.41,59,1,2,2,0.3237737001913156,1,0
161962.34,42,1,2,1,0.3909069264518622,0,1
217693.62,55,2,1,1,0.2128607363113466,0,1
181283.37,64,1,3,1,0.3575010105300554,0,0
111837.04,33,1,1,2,0.2303627402471473,1,1
235110.75,56,1,2,1,0.2390338916585785,0,1
172618.59,46,1,1,1,0.2463627359888038,3,0
116582.74,63,2,3,2,0.2937591999425671,1,1
233821.87,29,1,1,1,0.0644398677471232,1,0
108347.2,49,1,2,2,0.1663137627476369,1,1
194732.36,47,1,2,2,0.0333160124780518,0,0
97897.78,60,1,2,3,0.1327920668717574,2,1
226477.52,62,1,2,1,0.504604768559288,0,0
85342.92,47,1,2,2,0.0898373345094156,1,0
165370.33,67,1,2,1,0.2415312518034691,1,1
175312.05,56,1,2,1,0.3371350407539166,2,0
104067.4,48,1,4,1,0.0223614017502939,1,1
265395.81,29,1,4,2,0.4800461199373534,0,1
101293.91,31,2,3,1,0.4812255360593557,1,1
159792.26,28,2,1,1,0.3039814883942859,3,1
161503.54,51,1,3,2,0.1031266097981638,2,0
142917.57,38,2,1,1,0.2974231398919016,3,1
142216.14,50,1,3,1,0.1440077934245895,1,0
122484.74,46,1,2,2,0.0497289364420045,0,1
95131.58,55,1,2,2,0.2568494651101674,3,1
206781.01,37,2,2,1,0.1091088405515192,1,0
101265.92,57,2,2,2,0.2020012395889329,0,1
118085.86,31,1,1,1,0.0964617532439459,0,1
127997.78,51,2,1,2,0.3442963750444484,2,1
84143.4,40,1,1,3,0.2819205850164325,1,0
115161.41,37,2,2,3,0.2198153227825336,0,0
110899.83,40,1,2,1,0.3697077590834324,0,0
130417.57,38,1,2,2,0.2101735089029758,1,1
99983.43,23,1,1,1,0.2142332673709172,0,1
230216.96,68,2,1,2,0.4670968093493499,2,1
95391.82,29,2,1,2,0.3488036263988271,2,1
100502.11,37,1,1,2,0.5407854143163051,3,1
127337.58,69,1,2,2,0.3455996572099178,1,1
240465.32,55,1,1,2,0.1570458391219648,1,0
197260.58,53,1,2,3,0.1112368480365635,0,0
184523.63,68,1,1,2,0.0661483655663301,1,0
192638.68,36,1,3,2,0.1018778064611893,1,0
237767.04,43,1,3,1,0.1765275481604848,4,1
249363.8,62,1,1,2,0.7081810022964494,0,1
104966.43,58,2,1,1,0.4613598925916891,1,0
99394.78,67,2,1,1,0.1953149023457269,1,0
83163.73,67,2,3,1,0.5451598374352707,2,1
220139.72,52,2,1,2,0.1043417904573975,1,1
123526.65,37,1,2,1,0.3657895860548157,0,0
126129.46,59,2,1,1,0.4810834504208881,0,0
117925.65,42,1,1,2,0.2090547926013697,4,0
197440.65,57,1,1,1,0.2479420359407431,2,0
182279.39,47,2,1,1,0.2302481622192669,0,0
149819.87,50,1,1,2,0.233868791939083,2,1
189230.21,39,2,1,1,0.1500488873543525,0,1
201457.78,26,1,2,2,0.2822417683162709,1,1
187714.57,38,2,3,1,0.2137717888965347,0,0
129190.28,55,2,2,2,0.2862458047774555,2,1
168008.21,63,2,1,1,0.1197808794632693,1,1
137252.21,44,2,3,2,0.3809274188492161,0,0
234196.38,39,1,2,1,0.1079866837652988,1,0
104598.8,49,2,3,2,0.2601757356223757,1,0
111863.76,45,1,2,3,0.3287097726771964,1,1
151260.54,67,1,2,1,0.303310641894413,1,0
166683.11,25,2,1,2,0.5428536077176521,2,1
166708.82,64,1,3,2,0.5624053651555388,1,1
141935.71,39,1,3,3,0.3332081723663382,2,1
247917.37,64,2,4,2,0.4330006317660196,1,0
193622.87,33,2,1,1,0.3124212307559857,0,0
187667.08,68,1,1,3,0.2569713283924543,0,0
215558.37,21,2,1,1,0.3313791338119998,5,0
146277.7,61,1,1,2,0.197877066589961,1,0
200029.12,62,2,1,2,0.3372862702802224,1,0
90303.75,39,1,1,2,0.5107123735882338,0,1
170639.05,51,1,1,1,0.1060291420267184,0,0
73120.76,68,1,2,2,0.0678217082996761,1,1
81116.53,60,1,1,1,0.2799609145878252,1,1
142494.15,42,1,4,1,0.2121622209300853,1,1
249625.77,69,1,1,2,0.6099028135981257,5,1
117511.74,45,1,3,1,0.2165412908227118,4,1
170210.64,25,2,1,2,0.3786397010164138,2,1
154966.62,31,1,1,1,0.4537145941382078,2,1
202802.84,36,1,3,2,0.4153868041212089,3,1
140707.71,41,1,2,1,0.17397997878248,1,0
201762.47,51,2,4,2,0.3600601819428667,0,1
162859.95,56,1,1,2,0.1412667494689849,1,1
166901.17,35,2,2,1,0.2208223783269822,0,1
93767.9,31,2,1,1,0.2979968038139606,1,1
135040.91,37,1,3,2,0.0542710186214128,0,0
162524.64,43,1,1,3,0.3256855054479486,0,1
103776.7,37,1,4,2,0.0614299036746049,2,1
241481.01,60,1,1,3,0.110597201375097,3,1
132840.39,38,1,2,1,0.5300629868023861,2,1
97315.88,69,1,1,2,0.3250300542575758,1,1
227496.72,38,2,1,2,0.1028081781198531,0,1
194853.31,66,1,2,2,0.4782953724763475,2,1
57905.11,64,1,3,3,0.2299508027709829,3,1
114604.45,36,2,2,2,0.14384484964613,2,1
201627.31,62,1,2,1,0.6469439142887254,0,1
281039.65,37,2,1,2,0.5424834924742724,0,0
65828.09,46,1,2,1,0.334637236425517,2,1
88711.72,31,1,2,3,0.3480301152650873,0,0
198168.81,53,2,3,1,0.3987595390423056,2,0
109379.88,65,1,3,2,0.2570445534323395,1,0
168865.02,57,1,2,3,0.2468044419012793,1,1
131474.6,52,1,1,2,0.1388325306523651,1,0
30653.51,65,2,1,1,0.2164595128865917,2,1
82415.77,43,2,2,1,0.3715737059553359,0,1
83845.51,49,2,1,2,0.0924701575275382,1,1
89648.92,51,1,1,2,0.4243164760315664,0,0
139216.62,27,2,1,1,0.0692787450882018,1,0
85978.53,36,2,2,1,0.3851083512784966,0,1
150517.63,49,2,3,2,0.181310208314301,2,1
117108.27,25,2,2,1,0.3345287087893833,2,1
169790.18,29,2,1,2,0.2164906854974616,2,1
148343.65,54,2,2,1,0.235401403040305,1,0
208585.9,61,2,1,2,0.4407938247027216,0,0
150255.67,69,1,1,1,0.4162981707125929,2,0
192371.08,43,2,1,2,0.1041108001873966,0,0
137641.13,58,1,2,2,0.3438782607840195,1,1
121174.48,27,2,1,2,0.1638372846084094,0,1
207679.52,66,2,1,2,0.0358492853053716,1,0
140651.43,23,1,3,1,0.5466528864957917,0,0
136719.77,25,1,3,2,0.2641666883763871,0,1
113239.95,42,1,1,1,0.22939210590864,0,0
170527.5,24,1,1,1,0.3513133706271128,3,1
145970.01,55,1,1,2,0.3518296189003045,2,1
102582.6,41,1,1,1,0.1277599399918605,0,1
101493.79,25,1,2,1,0.2979685932978526,0,0
154849.8,38,1,2,1,0.1175805626472888,1,1
169120.49,22,2,2,2,0.3373340819034208,0,0
142502.96,64,2,1,2,0.3831099821309307,1,1
157856.4,69,1,3,1,0.1526491523296083,2,1
148365.26,21,1,1,2,0.0302948053304232,0,0
173620.31,68,1,4,1,0.2788430167980278,1,1
118721.86,23,2,1,2,0.1393357980983063,1,0
122522.14,69,1,2,1,0.5228146010708768,1,1
247060.87,56,2,1,2,0.3820177271253605,0,0
145828.1,63,2,1,1,0.2345691057144396,0,0
