order_id,order_date,ship_date,customer_id,segment,region,city,channel,payment_method,product_id,category,subcategory,product_name,quantity,unit_price,discount_pct,sales,cost,profit
ORDD18XTHV2,2024-09-04,2024-09-07,CFGRGYSW,Corporate,Manitoba,Brandon,Online,Credit Card,1050,Technology,Copiers,Copiers Item 6,2,1043.43,0.1,1878.18,1293.86,584.32
ORDI529BJIS,2025-05-21,2025-05-27,CD86T4C0,Consumer,Saskatchewan,Regina,In-Store,Debit,1176,Furniture,Bookcases,Bookcases Item 12,3,451.18,0.0,1353.54,744.45,609.09
ORD3I1I5TRB,2023-11-30,2023-12-01,C35S76IV,Consumer,Quebec,Quebec City,Online,Debit,1012,Technology,Phones,Phones Item 13,1,133.16,0.0,133.16,82.56,50.6
ORDKF0Q4Q8Y,2024-10-22,2024-10-22,CS8LKUHU,Corporate,Quebec,Laval,Online,PayPal,1131,Office Supplies,Labels,Labels Item 12,5,75.86,0.05,360.35,170.69,189.66
ORDBFX4WZGG,2023-02-03,2023-02-05,C5YHJUIP,Consumer,Alberta,Calgary,Online,Credit Card,1151,Furniture,Tables,Tables Item 2,4,596.31,0.0,2385.24,1311.88,1073.36
ORD4NU9P6NF,2024-01-16,2024-01-20,CNV7FG0K,Consumer,Manitoba,Brandon,In-Store,Credit Card,1007,Technology,Phones,Phones Item 8,5,280.67,0.3,982.36,870.09,112.27
ORDR3JFQS11,2024-04-23,2024-04-24,CD4H5WH2,Corporate,Alberta,Red Deer,Online,Credit Card,1175,Furniture,Bookcases,Bookcases Item 11,5,263.88,0.1,1187.47,725.68,461.79
ORDB4EGEGZZ,2025-12-13,2025-12-15,CCZCQ4M9,Consumer,Quebec,Gatineau,Online,Debit,1087,Office Supplies,Binders,Binders Item 13,5,86.94,0.2,347.74,195.6,152.14
ORDE4O1F9AB,2023-08-24,2023-08-31,CBXHQHDC,Home Office,British Columbia,Burnaby,In-Store,Debit,1131,Office Supplies,Labels,Labels Item 12,3,84.27,0.0,252.8,113.76,139.04
ORD6B798PX0,2023-10-31,2023-10-31,CQSYZBUO,Consumer,Saskatchewan,Regina,Online,Credit Card,1033,Technology,Computers,Computers Item 4,3,880.2,0.15,2244.5,1637.16,607.34
ORDSFXNT9M1,2024-03-23,2024-03-23,CYWB13Z3,Home Office,Ontario,Brampton,Online,Credit Card,1080,Office Supplies,Binders,Binders Item 6,2,124.08,0.0,248.16,111.67,136.49
ORDA3VQOFU8,2025-12-23,2025-12-26,CB6HOU9O,Corporate,Quebec,Longueuil,Wholesale,Credit Card,1123,Office Supplies,Labels,Labels Item 4,1,71.67,0.05,68.09,32.25,35.84
ORDYAB6BHP9,2025-07-24,2025-07-24,CBD5OOLH,Home Office,Ontario,Ottawa,In-Store,Credit Card,1061,Office Supplies,Paper,Paper Item 2,4,23.0,0.0,92.01,41.4,50.61
ORDOD8AKBUL,2023-02-08,2023-02-08,CHUS5AH5,Corporate,Quebec,Longueuil,Online,Credit Card,1077,Office Supplies,Binders,Binders Item 3,5,89.33,0.15,379.67,201.0,178.67
ORDF4XSXKUI,2023-09-14,2023-09-15,CBKNVE30,Corporate,Alberta,Lethbridge,Online,Debit,1089,Office Supplies,Binders,Binders Item 15,3,20.72,0.25,46.63,27.98,18.65
ORDKC97YTY2,2025-06-19,2025-06-19,CXZ6OUYV,Consumer,Ontario,Kitchener,In-Store,Credit Card,1078,Office Supplies,Binders,Binders Item 4,3,106.14,0.05,302.51,143.29,159.22
ORDGGX7YIQF,2023-03-05,2023-03-11,CK7EPRP9,Consumer,Quebec,Montreal,Online,PayPal,1109,Office Supplies,Art,Art Item 5,2,47.23,0.0,94.46,42.51,51.95
ORDBURDU067,2025-07-26,2025-07-26,C721BYH2,Consumer,Ontario,Brampton,In-Store,Credit Card,1132,Office Supplies,Labels,Labels Item 13,1,91.83,0.1,82.65,41.32,41.33
ORDQVJ0RO2R,2023-11-05,2023-11-09,CPOO7QI4,Consumer,Nova Scotia,Sydney,Online,Credit Card,1167,Furniture,Bookcases,Bookcases Item 3,1,237.19,0.05,225.34,130.46,94.88
ORDOGVOIUCM,2025-10-02,2025-10-07,C8WWFQSD,Consumer,Manitoba,Brandon,In-Store,Gift Card,1065,Office Supplies,Paper,Paper Item 6,5,35.96,0.15,152.81,80.9,71.91
ORDPX8Q1TMA,2023-11-18,2023-11-23,CHGAMFZY,Corporate,Quebec,Gatineau,Online,Credit Card,1025,Technology,Accessories,Accessories Item 11,3,1268.4,0.0,3805.21,2359.23,1445.98
ORDP5UFZ2F0,2024-04-21,2024-04-26,CF8HLS9T,Consumer,Alberta,Red Deer,Online,PayPal,1170,Furniture,Bookcases,Bookcases Item 6,1,766.22,0.05,727.91,421.42,306.49
ORDBQ5CMUZG,2024-12-26,2024-12-28,CB9TX2VP,Corporate,Ontario,Ottawa,In-Store,Credit Card,1177,Furniture,Bookcases,Bookcases Item 13,3,469.96,0.05,1339.38,775.43,563.95
ORDE34T8PZZ,2023-05-19,2023-05-26,CBVHRY2U,Consumer,Manitoba,Brandon,Online,Credit Card,1162,Furniture,Tables,Tables Item 13,2,60.0,0.0,120.0,66.0,54.0
ORDF9BS66SA,2024-09-02,2024-09-02,C4II7YWO,Consumer,Alberta,Edmonton,In-Store,PayPal,1020,Technology,Accessories,Accessories Item 6,2,854.29,0.05,1623.15,1059.32,563.83
ORDYSQGT4ZM,2024-07-07,2024-07-07,CVBH3K3B,Consumer,Ontario,Windsor,Wholesale,Credit Card,1073,Office Supplies,Paper,Paper Item 14,4,110.08,0.15,374.26,198.14,176.12
ORD6S34J7CF,2025-05-09,2025-05-15,CMDN0KA7,Home Office,Newfoundland and Labrador,Corner Brook,In-Store,Credit Card,1000,Technology,Phones,Phones Item 1,2,295.92,0.1,532.65,366.93,165.72
ORDWHBXT7EK,2025-12-27,2025-12-27,CR723WQ9,Consumer,Ontario,Hamilton,Online,Credit Card,1147,Furniture,Chairs,Chairs Item 13,1,208.09,0.15,176.87,114.45,62.42
ORDIORG2624,2024-12-29,2024-12-30,CO29FG7V,Home Office,British Columbia,Burnaby,In-Store,Credit Card,1067,Office Supplies,Paper,Paper Item 8,3,8.12,0.05,23.15,10.96,12.19
ORD4VAEPVQU,2024-03-24,2024-03-25,C38T5YCW,Consumer,Ontario,Kitchener,Online,Credit Card,1056,Technology,Copiers,Copiers Item 12,1,762.31,0.2,609.85,472.63,137.22
ORDHO5GF9YU,2024-03-21,2024-03-21,CAFF0R5V,Consumer,Alberta,Lethbridge,Online,Debit,1037,Technology,Computers,Computers Item 8,2,569.96,0.0,1139.93,706.76,433.17
ORD7R0H8268,2024-04-03,2024-04-03,CMJNLFI8,Consumer,Ontario,Hamilton,Online,Credit Card,1189,Furniture,Furnishings,Furnishings Item 10,6,710.71,0.05,4051.05,2345.35,1705.7
ORDA5F6RKPH,2025-06-11,2025-06-15,C8Q4GH0C,Consumer,Ontario,Hamilton,In-Store,Debit,1131,Office Supplies,Labels,Labels Item 12,3,81.95,0.05,233.55,110.63,122.92
ORDA4OG3EEO,2023-12-19,2023-12-24,C006PGEH,Consumer,Quebec,Montreal,Online,Debit,1061,Office Supplies,Paper,Paper Item 2,1,21.14,0.0,21.14,9.51,11.63
ORDZ7753MYT,2023-07-03,2023-07-03,CSFCEEAX,Consumer,Prince Edward Island,Charlottetown,Online,PayPal,1023,Technology,Accessories,Accessories Item 9,2,1014.93,0.15,1725.38,1258.51,466.87
ORD6KMWFMTQ,2024-01-02,2024-01-09,CYQ4P0XB,Corporate,Ontario,London,Online,Gift Card,1028,Technology,Accessories,Accessories Item 14,2,1080.09,0.2,1728.15,1339.31,388.84
ORDX6Q5VOZP,2023-01-25,2023-01-25,CH22VIEX,Corporate,British Columbia,Surrey,Online,PayPal,1094,Office Supplies,Storage,Storage Item 5,4,88.03,0.05,334.52,158.46,176.06
ORDPLQVD6GB,2023-04-27,2023-05-02,CRM2KTL2,Consumer,Quebec,Laval,In-Store,Credit Card,1038,Technology,Computers,Computers Item 9,2,469.49,0.05,892.03,582.17,309.86
ORDPMM92GXX,2023-04-09,2023-04-15,CF0LNI9Y,Home Office,Manitoba,Brandon,Online,Credit Card,1054,Technology,Copiers,Copiers Item 10,6,94.82,0.05,540.47,352.73,187.74
ORD1E0H65Z1,2025-04-25,2025-04-29,C11FLAME,Corporate,Ontario,Ottawa,In-Store,Debit,1094,Office Supplies,Storage,Storage Item 5,3,84.31,0.2,202.34,113.81,88.53
ORD797IYOTM,2025-03-02,2025-03-05,C7NBOGZT,Consumer,Quebec,Quebec City,Online,Credit Card,1041,Technology,Computers,Computers Item 12,4,1109.22,0.0,4436.88,2750.87,1686.01
ORDBK36BEW9,2025-02-02,2025-02-02,C0CRGHTT,Consumer,New Brunswick,Moncton,In-Store,Credit Card,1138,Furniture,Chairs,Chairs Item 4,5,339.68,0.0,1698.4,934.12,764.28
ORDXDX2VB5L,2024-05-21,2024-05-22,CFV63OCC,Consumer,Ontario,Kitchener,Online,PayPal,1065,Office Supplies,Paper,Paper Item 6,6,35.53,0.0,213.17,95.93,117.24
ORDVQACPEHW,2025-02-24,2025-03-02,CTJUVHXD,Corporate,Quebec,Laval,Online,Credit Card,1021,Technology,Accessories,Accessories Item 7,5,1103.49,0.3,3862.23,3420.83,441.4
ORDOE970FV0,2023-06-26,2023-06-28,CHFJ9822,Consumer,Saskatchewan,Saskatoon,Online,Credit Card,1025,Technology,Accessories,Accessories Item 11,6,1274.96,0.0,7649.78,4742.86,2906.92
ORDM31NF7NP,2025-09-14,2025-09-14,C7CXVWGP,Consumer,Ontario,Hamilton,Wholesale,Credit Card,1099,Office Supplies,Storage,Storage Item 10,3,3.57,0.1,9.64,4.82,4.82
ORD2L4ZXM90,2024-07-03,2024-07-08,CLUV3NBU,Consumer,Quebec,Montreal,In-Store,Credit Card,1063,Office Supplies,Paper,Paper Item 4,3,82.22,0.15,209.66,110.99,98.67
ORDMIRILMGY,2025-10-25,2025-10-30,CPQX8BEK,Consumer,Ontario,Kitchener,Online,Credit Card,1088,Office Supplies,Binders,Binders Item 14,3,4.68,0.05,13.33,6.31,7.02
ORDD7U19M9P,2023-06-16,2023-06-16,C9OYA3F9,Consumer,Manitoba,Winnipeg,Online,Gift Card,1191,Furniture,Furnishings,Furnishings Item 12,1,555.96,0.0,555.96,305.78,250.18
ORD2SYCJR2Q,2024-06-29,2024-06-29,CYXZVUDS,Corporate,New Brunswick,Moncton,Online,Credit Card,1072,Office Supplies,Paper,Paper Item 13,4,111.93,0.1,402.95,201.47,201.48
ORD9VA4N7Z5,2025-02-02,2025-02-02,CEP19SNX,Home Office,British Columbia,Victoria,Online,Credit Card,1132,Office Supplies,Labels,Labels Item 13,3,101.0,0.05,287.84,136.34,151.5
ORDNTM7E9SD,2024-06-27,2024-06-27,CPG61ZA6,Consumer,British Columbia,Richmond,In-Store,Credit Card,1035,Technology,Computers,Computers Item 6,3,537.79,,1532.72,1000.3,532.42
ORDTELVJ2RW,2024-05-03,2024-05-07,C4139G1N,Consumer,Quebec,Gatineau,Online,Credit Card,1013,Technology,Phones,Phones Item 14,2,1018.4,0.1,1833.12,1262.82,570.3
ORDSRRW3KCZ,2023-07-02,2023-07-03,CNSF4AJD,Consumer,Ontario,Hamilton,Online,Credit Card,1047,Technology,Copiers,Copiers Item 3,6,140.64,0.0,843.84,523.18,320.66
ORDN7T7833V,2024-02-22,2024-02-26,CJUDD6BL,Consumer,Ontario,Hamilton,In-Store,Credit Card,1104,Office Supplies,Storage,Storage Item 15,1,20.49,0.0,20.49,9.22,11.27
ORD4NUS0JLU,2023-09-19,2023-09-20,CYPSZSB4,Corporate,Ontario,Ottawa,Online,Debit,1043,Technology,Computers,Computers Item 14,3,696.67,0.2,1672.01,1295.81,376.2
ORDZ77V9SRS,2023-11-27,2023-12-04,CG4ONGP4,Home Office,Ontario,Mississauga,Online,Credit Card,1003,Technology,Phones,Phones Item 4,1,341.69,0.1,307.52,211.85,95.67
ORD3BXWXSD0,2025-01-19,2025-01-24,C38G513P,Corporate,British Columbia,Victoria,Online,Credit Card,1035,Technology,Computers,Computers Item 6,4,558.41,0.1,2010.29,1384.87,625.42
ORDCIEPX2XQ,2024-11-21,2024-11-23,CXP716UO,Consumer,Ontario,Windsor,In-Store,Debit,1148,Furniture,Chairs,Chairs Item 14,5,590.7,0.05,2805.8,1624.41,1181.39
ORD476S7XWD,2024-10-27,2024-10-30,C157TWS8,Home Office,Ontario,London,In-Store,Credit Card,1023,Technology,Accessories,Accessories Item 9,2,1165.36,0.05,2214.19,1445.05,769.14
ORD2PFKRD72,2024-02-01,2024-02-01,CZCN25N6,Corporate,Quebec,Longueuil,In-Store,Credit Card,1071,Office Supplies,Paper,Paper Item 12,5,91.5,0.15,388.87,205.87,183.0
ORDG4P4SLIC,2025-11-17,2025-11-17,C1C4OABW,Consumer,Ontario,Kitchener,In-Store,Credit Card,1194,Furniture,Furnishings,Furnishings Item 15,6,471.86,0.0,2831.17,1557.14,1274.03
ORD3UD73RKZ,2023-04-07,2023-04-11,CTPD1GYB,Home Office,Ontario,Brampton,Online,Credit Card,1140,Furniture,Chairs,Chairs Item 6,4,563.79,0.1,2029.64,1240.34,789.3
ORDV0SR6X43,2024-01-11,2024-01-11,CQU4AKLL,Corporate,Ontario,London,Online,Credit Card,1171,Furniture,Bookcases,Bookcases Item 7,1,644.32,0.25,483.24,354.37,128.87
ORDIE1KRVGT,2023-05-10,2023-05-15,CX1VXAPU,Corporate,Ontario,Kitchener,Online,Credit Card,1116,Office Supplies,Art,Art Item 12,3,18.38,0.15,46.87,24.81,22.06
ORDRPHN41KZ,2024-01-07,2024-01-10,C7NBGMHT,Consumer,Quebec,Montreal,Online,Credit Card,1027,Technology,Accessories,Accessories Item 13,5,851.7,0.25,3193.88,2640.27,553.61
ORDBI15385S,2025-11-20,2025-11-21,C0N4WR6Z,Consumer,Alberta,Lethbridge,In-Store,Credit Card,1091,Office Supplies,Storage,Storage Item 2,2,83.8,0.05,159.21,75.42,83.79
ORD30DZJDD2,2024-02-06,2024-02-10,C4RGLO7O,Corporate,Saskatchewan,Saskatoon,Online,Credit Card,1075,Office Supplies,Binders,Binders Item 1,6,74.22,0.2,356.28,200.41,155.87
ORDJI0G5A9J,2025-09-22,2025-09-26,CWVHL57F,Consumer,Alberta,Edmonton,Online,Debit,1117,Office Supplies,Art,Art Item 13,3,70.58,0.1,190.57,95.29,95.28
ORD1MLOFSWR,2024-06-26,2024-07-01,CUKTZ8BN,Home Office,British Columbia,Burnaby,Online,Credit Card,1109,Office Supplies,Art,Art Item 5,4,47.43,0.15,161.25,85.37,75.88
ORD0NOWO4IC,2025-02-05,2025-02-06,CHNPWZ1Q,Consumer,Nova Scotia,Halifax,In-Store,Credit Card,1049,Technology,Copiers,Copiers Item 5,2,396.46,0.0,792.93,491.62,301.31
ORDVRVA8RLB,2024-05-16,2024-05-20,C9AD9E3A,Consumer,Quebec,Quebec City,In-Store,Gift Card,1007,Technology,Phones,Phones Item 8,5,265.31,0.0,1326.54,822.45,504.09
ORDEJTKWO49,2023-10-19,2023-10-25,CT87XGWA,Corporate,British Columbia,Burnaby,In-Store,Debit,1123,Office Supplies,Labels,Labels Item 4,6,70.91,0.15,361.63,191.45,170.18
ORD4064G6YK,2025-04-17,2025-04-19,CMZXC7KR,Consumer,Quebec,Longueuil,Online,Credit Card,1156,Furniture,Tables,Tables Item 7,4,639.05,0.05,2428.39,1405.91,1022.48
ORD6CFII8N0,2025-11-28,2025-12-04,CS8EFKTL,Consumer,Ontario,Brampton,In-Store,Debit,1060,Office Supplies,Paper,Paper Item 1,5,56.15,0.0,280.77,126.35,154.42
ORDCVL98P02,2023-10-16,2023-10-21,CFBASSX3,Corporate,Ontario,Ottawa,In-Store,Bank Transfer,1055,Technology,Copiers,Copiers Item 11,2,670.5,0.0,1341.0,831.42,509.58
ORDES44T4DE,2025-05-03,2025-05-06,CBYPNI8M,Corporate,Ontario,Kitchener,In-Store,Debit,1154,Furniture,Tables,Tables Item 5,1,383.39,0.0,383.39,210.86,172.53
ORD5PRM9XUO,2023-10-14,2023-10-21,CV20TEHN,Consumer,Alberta,Edmonton,In-Store,Debit,1118,Office Supplies,Art,Art Item 14,6,26.59,0.0,159.52,71.78,87.74
ORDB1BNNNEJ,2025-02-24,2025-03-03,CBU9PHSC,Consumer,Ontario,Hamilton,Online,Debit,1185,Furniture,Furnishings,Furnishings Item 6,4,551.48,0.3,1544.13,1213.25,330.88
ORDMRUWZWOR,2025-05-14,2025-05-15,C8N581R2,Corporate,British Columbia,Surrey,In-Store,PayPal,1167,Furniture,Bookcases,Bookcases Item 3,6,230.0,0.05,1310.99,759.0,551.99
ORD854IJLMR,2024-05-07,2024-05-14,CC0X5ZZB,Consumer,Saskatchewan,Saskatoon,In-Store,Credit Card,1133,Office Supplies,Labels,Labels Item 14,3,47.44,0.3,99.62,64.04,35.58
ORD7QQVUH2I,2025-03-18,2025-03-18,C8AIKNRN,Corporate,Quebec,Quebec City,Online,Debit,1164,Furniture,Tables,Tables Item 15,6,656.94,0.0,3941.66,2167.91,1773.75
ORDCXN850RZ,2023-10-26,2023-10-27,C73VP2FX,Corporate,Ontario,Mississauga,Online,Credit Card,1115,Office Supplies,Art,Art Item 11,4,42.36,0.05,160.96,76.24,84.72
ORD0PMHDY72,2023-03-28,2023-03-28,CH5T5OBL,Consumer,Quebec,Longueuil,Online,Credit Card,1141,Furniture,Chairs,Chairs Item 7,3,193.36,0.05,551.07,319.04,232.03
ORD9K9C18S6,2023-04-16,2023-04-18,CL5I3AIF,Consumer,Ontario,London,Wholesale,Credit Card,1015,Technology,Accessories,Accessories Item 1,3,1086.92,0.15,2771.66,2021.68,749.98
ORDM6JNVQNI,2024-05-04,2024-05-11,CDIK9M04,Consumer,Newfoundland and Labrador,Corner Brook,Online,PayPal,1145,Furniture,Chairs,Chairs Item 11,2,243.49,0.0,486.99,267.84,219.15
ORD3Z488EOW,2025-09-16,2025-09-20,CGXK9LUY,Consumer,British Columbia,Vancouver,Wholesale,Credit Card,1095,Office Supplies,Storage,Storage Item 6,2,39.71,0.05,75.44,35.74,39.7
ORDHRFA4M14,2023-05-20,2023-05-24,C8YBF5QD,Corporate,Alberta,Calgary,In-Store,Debit,1008,Technology,Phones,Phones Item 9,2,465.66,0.0,931.32,577.42,353.9
ORDOJM9U29J,2024-05-14,2024-05-14,CFXOUY8Z,Corporate,Quebec,Quebec City,Online,Gift Card,1077,Office Supplies,Binders,Binders Item 3,3,88.8,0.15,226.44,119.88,106.56
ORD1FAI624I,2025-02-10,2025-02-14,CVD7ZGSL,Home Office,Alberta,Lethbridge,In-Store,Credit Card,1013,Technology,Phones,Phones Item 14,5,999.81,0.05,4749.1,3099.41,1649.69
ORDDLZEEZEQ,2023-08-10,2023-08-13,CS3Z8VTC,Corporate,Alberta,Calgary,Online,Credit Card,1083,Office Supplies,Binders,Binders Item 9,6,8.64,0.0,51.82,23.32,28.5
ORDB0DMT5XP,2025-03-01,2025-03-04,C8JNU96N,Corporate,Ontario,Kitchener,Online,Credit Card,1143,Furniture,Chairs,Chairs Item 9,6,154.95,0.0,929.72,511.35,418.37
ORDPVERZB1E,2023-12-02,2023-12-04,CPHTQ343,Corporate,Ontario,Kitchener,Online,Debit,1079,Office Supplies,Binders,Binders Item 5,5,33.32,0.0,166.58,74.96,91.62
ORDHOJA09FZ,2025-06-05,2025-06-06,COIQSVYG,Consumer,Ontario,Mississauga,In-Store,Credit Card,1126,Office Supplies,Labels,Labels Item 7,1,90.6,0.0,90.6,40.77,49.83
ORDEZ1C70QM,2024-09-26,2024-10-03,C45ZTXAM,Corporate,Quebec,Montreal,Online,Debit,1106,Office Supplies,Art,Art Item 2,1,106.48,0.0,106.48,47.92,58.56
ORD4XJT6O69,2024-08-22,2024-08-26,CQR26L24,Consumer,Saskatchewan,Saskatoon,Online,Debit,1148,Furniture,Chairs,Chairs Item 14,6,550.83,0.2,2643.97,1817.73,826.24
ORDD2DPA5CN,2023-07-13,2023-07-16,CQK6765N,Consumer,British Columbia,Vancouver,In-Store,Credit Card,1176,Furniture,Bookcases,Bookcases Item 12,4,406.81,0.1,1464.51,894.98,569.53
ORDLFHGPRQI,2024-05-22,2024-05-22,CNT4PJWV,Home Office,Quebec,Longueuil,Online,Credit Card,1057,Technology,Copiers,Copiers Item 13,3,815.76,0.0,2447.27,1517.31,929.96
ORDNKUQGCST,2025-07-27,2025-08-02,COH360XO,Consumer,Nova Scotia,Sydney,In-Store,Credit Card,1043,Technology,Computers,Computers Item 14,2,745.74,0.0,1491.48,924.72,566.76
ORD1ODMQG77,2023-01-22,2023-01-25,CWKYSTYU,Consumer,Ontario,London,Online,Credit Card,1016,Technology,Accessories,Accessories Item 2,6,986.7,0.0,5920.17,3670.51,2249.66
ORDZCB1R181,2025-04-11,2025-04-14,CPAMO2UR,Consumer,Ontario,Toronto,In-Store,Bank Transfer,1124,Office Supplies,Labels,Labels Item 5,5,16.91,0.15,71.85,38.04,33.81
ORDMNJ2OVRG,2024-06-24,2024-06-29,C4UESYHU,Home Office,Nova Scotia,Sydney,Online,Credit Card,1058,Technology,Copiers,Copiers Item 14,4,663.38,0.0,2653.52,1645.18,1008.34
ORDUUQOZWQX,2025-02-27,2025-02-28,C3IYU77D,Consumer,Nova Scotia,Sydney,Online,Credit Card,1112,Office Supplies,Art,Art Item 8,2,79.08,0.1,142.34,71.17,71.17
ORDFVUXMHSW,2024-12-27,2024-12-31,CSZHCCV3,Home Office,British Columbia,Victoria,In-Store,Credit Card,1155,Furniture,Tables,Tables Item 6,5,664.9,0.15,2825.84,1828.48,997.36
ORD2ZB5H6I9,2024-04-18,2024-04-24,C5WVIK53,Home Office,Ontario,Brampton,In-Store,Debit,1095,Office Supplies,Storage,Storage Item 6,6,40.45,0.1,218.45,109.23,109.22
ORDBS80D6G8,2023-12-05,2023-12-08,C34MC3M0,Consumer,Newfoundland and Labrador,St. John's,Online,Debit,1080,Office Supplies,Binders,Binders Item 6,6,115.23,0.05,656.79,311.11,345.68
ORDJTSODJ8Y,2024-11-18,2024-11-18,CHSGLL3U,Consumer,Alberta,Lethbridge,Online,Credit Card,1051,Technology,Copiers,Copiers Item 7,2,913.42,0.0,1826.84,1132.64,694.2
ORDYL2YL1H2,2023-06-03,2023-06-04,CSL5L48V,Consumer,British Columbia,Vancouver,In-Store,Credit Card,1055,Technology,Copiers,Copiers Item 11,3,591.0,0.1,1595.69,1099.25,496.44
ORDDXDKKAVB,2024-10-02,2024-10-02,CB6DY9YV,Consumer,Ontario,Ottawa,In-Store,Debit,1005,Technology,Phones,Phones Item 6,5,591.85,0.05,2811.27,1834.72,976.55
ORDXKQEDH3E,2023-04-14,2023-04-18,CSF4CF1C,Consumer,Quebec,Montreal,In-Store,Credit Card,1018,Technology,Accessories,Accessories Item 4,2,797.95,0.0,1595.91,989.46,606.45
ORDABD9ULZS,2024-12-13,2024-12-15,CQTDM7BL,Corporate,Manitoba,Winnipeg,Online,Credit Card,1154,Furniture,Tables,Tables Item 5,1,337.57,0.3,236.3,185.66,50.64
ORD9LIOUA26,2024-11-20,2024-11-21,C3L51XCK,Home Office,Saskatchewan,Regina,Online,Bank Transfer,1182,Furniture,Furnishings,Furnishings Item 3,2,79.94,0.1,143.89,87.93,55.96
ORDVNLYYPWQ,2023-04-03,2023-04-08,CN6NSHNW,Consumer,Quebec,Quebec City,In-Store,Debit,1149,Furniture,Chairs,Chairs Item 15,3,351.47,0.0,1054.4,579.92,474.48
ORD8QVDQW5R,2025-04-10,2025-04-11,CHHKBG1G,Consumer,Quebec,Longueuil,Online,Credit Card,1151,Furniture,Tables,Tables Item 2,2,594.94,0.0,1189.89,654.44,535.45
ORDENY3RI5I,2024-03-31,2024-04-02,CVPPB0I7,Consumer,British Columbia,Victoria,Online,Credit Card,1058,Technology,Copiers,Copiers Item 14,4,701.68,0.1,2526.04,1740.16,785.88
ORDT73DM8XY,2025-05-12,2025-05-19,CMEIXG6N,Consumer,Quebec,Montreal,In-Store,Credit Card,1100,Office Supplies,Storage,Storage Item 11,3,26.23,0.2,62.96,35.41,27.55
ORDC05BK9BQ,2023-02-15,2023-02-15,CBKPM0YH,Consumer,Quebec,Longueuil,Online,Debit,1017,Technology,Accessories,Accessories Item 3,3,1038.93,0.1,2805.12,1932.42,872.7
ORDDCBUONUY,2023-07-16,2023-07-17,CFI6GCUV,Home Office,Ontario,Toronto,Online,Credit Card,1046,Technology,Copiers,Copiers Item 2,6,84.51,0.0,507.04,314.37,192.67
ORDNHBAYCFO,2024-06-25,2024-06-27,CWQLD2QE,Consumer,Ontario,Mississauga,In-Store,Debit,1003,Technology,Phones,Phones Item 4,2,313.99,,565.18,389.35,175.83
ORDVHS3UGEE,2023-07-26,2023-07-30,CW59IYPQ,Consumer,Alberta,Red Deer,In-Store,Credit Card,1090,Office Supplies,Storage,Storage Item 1,3,34.56,0.05,98.5,46.66,51.84
ORD2JJ6FYYI,2023-12-28,2023-12-29,CQ6YUDSP,Corporate,Ontario,Ottawa,In-Store,Credit Card,1108,Office Supplies,Art,Art Item 4,2,45.15,0.05,85.79,40.64,45.15
ORDDPWGFBND,2024-12-25,2025-01-01,CCR60PRJ,Consumer,Ontario,Toronto,Online,Debit,1164,Furniture,Tables,Tables Item 15,2,660.6,0.1,1189.08,726.66,462.42
ORDTO0CPL3W,2023-06-08,2023-06-08,C1ZKBG22,Home Office,Nova Scotia,Halifax,In-Store,Debit,1046,Technology,Copiers,Copiers Item 2,6,88.84,0.2,426.43,330.48,95.95
ORDQWMG25PE,2025-01-12,2025-01-19,CCLQBVJ8,Home Office,Alberta,Red Deer,In-Store,Debit,1123,Office Supplies,Labels,Labels Item 4,4,73.85,0.0,295.4,132.93,162.47
ORDH1M2KFXW,2023-04-24,2023-04-28,CLAZVCSU,Consumer,Ontario,Ottawa,Online,Credit Card,1126,Office Supplies,Labels,Labels Item 7,3,99.01,0.0,297.02,133.66,163.36
ORDO5RHYDUH,2023-07-12,2023-07-12,CIZHHU7C,Consumer,Ontario,Ottawa,Online,Credit Card,1094,Office Supplies,Storage,Storage Item 5,2,85.04,,161.57,76.53,85.04
ORDR30KB1LM,2024-10-06,2024-10-06,CCLJJK18,Corporate,Alberta,Calgary,Wholesale,Credit Card,1088,Office Supplies,Binders,Binders Item 14,4,4.49,0.05,17.06,8.08,8.98
ORDD43ORZJZ,2025-05-19,2025-05-19,C2ZOC9VU,Consumer,Quebec,Longueuil,Online,Credit Card,1042,Technology,Computers,Computers Item 13,2,914.53,0.15,1554.7,1134.02,420.68
ORDUBIHOA85,2023-07-06,2023-07-08,CQH1AG71,Consumer,Quebec,Longueuil,Online,Credit Card,1134,Office Supplies,Labels,Labels Item 15,6,101.0,0.1,545.38,272.69,272.69
ORDD6OKMJML,2023-11-25,2023-11-27,C8FCS6E8,Home Office,Quebec,Longueuil,In-Store,Debit,1030,Technology,Computers,Computers Item 1,5,1077.09,0.0,5385.47,3338.99,2046.48
ORDQA5MIQED,2025-10-10,2025-10-15,C83NLHEV,Consumer,Ontario,Toronto,In-Store,PayPal,1017,Technology,Accessories,Accessories Item 3,2,1089.36,0.0,2178.72,1350.81,827.91
ORDPEVL8OH3,2025-12-20,2025-12-22,CE47R24T,Consumer,Alberta,Edmonton,Online,Gift Card,1048,Technology,Copiers,Copiers Item 4,4,1117.45,0.05,4246.32,2771.28,1475.04
ORDI4E3TWY8,2024-09-28,2024-10-03,CC8EESU9,Consumer,Ontario,Windsor,In-Store,Debit,1077,Office Supplies,Binders,Binders Item 3,4,95.8,0.05,364.04,172.44,191.6
